0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x7 + x8 + x9 + x10,x7 + x8 + x9 + x10,x5 + x6 + x9 + x10 + x13 + x14,x5 + x6 + x7 + x8 + x13 + x14,x5 + x6 + x7 + x8 + x13 + x14,0,0,0,x4 + x8 + x14,x4 + x7 + x9 + x10 + x14,x4 + x8 + x14,0,0,x7 + x8 + x9 + x10,x4 + x8 + x14,x4 + x7 + x9 + x10 + x14,x4 + x8 + x14,0,0,0,x4 + x5 + x6 + x8 + x9 + x10 + x13,x4 + x5 + x6 + x7 + x13,0,0,0,0,0,x4 + x5 + x6 + x7 + x13,0,0,0,0,0,x3 + x8 + x9 + x10 + x13,x3 + x7 + x13,x3 + x7 + x13,0,0,x3 + x8 + x9 + x10 + x13,x3 + x7 + x13,x3 + x7 + x13,0,x7 + x8 + x9 + x10,x3 + x5 + x6 + x8 + x14,x3 + x5 + x6 + x8 + x14,0,0,0,0,0,0,0,0,x3 + x5 + x6 + x8 + x14,0,0,0,0,0,0,0,0,x3 + x8 + x9 + x10 + x13,x3 + x7 + x13,0,0,0,0,0,0,x4 + x8 + x14,0,0,x4 + x7 + x9 + x10 + x14,0,0,0,0,0,0,0,x3 + x4 + x5 + x6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x7 + x8 + x9 + x10,x5 + x6 + x9 + x10 + x13 + x14,x5 + x6 + x9 + x10 + x13 + x14,x5 + x6 + x7 + x8 + x13 + x14,0,x7 + x8 + x9 + x10,x4 + x8 + x14,x4 + x7 + x9 + x10 + x14,x4 + x8 + x14,0,x5 + x6 + x9 + x10 + x13 + x14,x4 + x8 + x14,0,x4 + x5 + x6 + x8 + x9 + x10 + x13,x4 + x5 + x6 + x7 + x13,0,x4 + x7 + x9 + x10 + x14,0,0,0,x7 + x8 + x9 + x10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x7 + x8 + x9 + x10,x2 + x6 + x10 + x12 + x14,x2 + x6 + x10 + x12 + x14,x2 + x6 + x7 + x8 + x9 + x12 + x14,0,x7 + x8 + x9 + x10,x2 + x5 + x9 + x12 + x13,x2 + x5 + x9 + x12 + x13,x2 + x5 + x7 + x8 + x10 + x12 + x13,0,x7 + x8 + x9 + x10,x2 + x6 + x10 + x12 + x14,x2 + x5 + x9 + x12 + x13,0,x5 + x6 + x9 + x10 + x13 + x14,0,x5 + x6 + x9 + x10 + x13 + x14,x5 + x6 + x7 + x8 + x13 + x14,0,x5 + x6 + x7 + x8 + x13 + x14,0,x2 + x6 + x7 + x8 + x9 + x12 + x14,0,0,x7 + x8 + x9 + x10,x4 + x8 + x14,x4 + x7 + x9 + x10 + x14,x4 + x8 + x14,0,x4 + x8 + x14,x2 + x4 + x6 + x8 + x10 + x12,x2 + x4 + x6 + x7 + x9 + x12,0,x4 + x7 + x9 + x10 + x14,0,x4 + x8 + x14,0,0,x4 + x8 + x14,0,0,x4 + x7 + x9 + x10 + x14,0,0,0,0,x5 + x6 + x9 + x10 + x13 + x14,0,x4 + x8 + x14,x2 + x4 + x6 + x8 + x10 + x12,0,0,0,x4 + x5 + x6 + x8 + x9 + x10 + x13,0,x4 + x5 + x6 + x7 + x13,0,0,0,x4 + x7 + x9 + x10 + x14,0,0,0,0,0,x7 + x8 + x9 + x10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x7 + x8 + x9 + x10,x5 + x6 + x9 + x10 + x13 + x14,x5 + x6 + x9 + x10 + x13 + x14,x5 + x6 + x7 + x8 + x13 + x14,0,x7 + x8 + x9 + x10,0,0,0,0,0,0,x3 + x8 + x9 + x10 + x13,x3 + x7 + x13,x3 + x7 + x13,0,x5 + x6 + x9 + x10 + x13 + x14,x3 + x5 + x6 + x8 + x14,0,x3 + x8 + x9 + x10 + x13,x3 + x7 + x13,0,x3 + x5 + x6 + x7 + x9 + x10 + x14,0,0,0,x7 + x8 + x9 + x10,0,0,0,0,0,0,0,x7 + x8 + x9 + x10,x2 + x6 + x10 + x12 + x14,x2 + x6 + x10 + x12 + x14,x2 + x6 + x7 + x8 + x9 + x12 + x14,0,x7 + x8 + x9 + x10,x7 + x8 + x9 + x10,x2 + x5 + x9 + x12 + x13,x2 + x5 + x9 + x12 + x13,x2 + x5 + x7 + x8 + x10 + x12 + x13,0,0,x5 + x6 + x9 + x10 + x13 + x14,x2 + x5 + x9 + x12 + x13,x2 + x6 + x10 + x12 + x14,0,x5 + x6 + x9 + x10 + x13 + x14,x5 + x6 + x7 + x8 + x13 + x14,0,x5 + x6 + x7 + x8 + x13 + x14,x2 + x5 + x7 + x8 + x10 + x12 + x13,0,0,0,x7 + x8 + x9 + x10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x3 + x8 + x9 + x10 + x13,x3 + x7 + x13,x3 + x7 + x13,0,x3 + x8 + x9 + x10 + x13,x3 + x8 + x9 + x10 + x13,x3 + x7 + x13,0,x3 + x7 + x13,0,x3 + x7 + x13,0,0,x2 + x3 + x5 + x8 + x10 + x12,0,0,x2 + x3 + x5 + x7 + x9 + x12,0,0,0,0,x5 + x6 + x9 + x10 + x13 + x14,0,x3 + x5 + x6 + x8 + x14,x2 + x3 + x5 + x8 + x10 + x12,0,0,0,x3 + x8 + x9 + x10 + x13,0,x3 + x7 + x13,0,0,0,x3 + x5 + x6 + x7 + x9 + x10 + x14,0,0,0,0,0,x7 + x8 + x9 + x10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x7 + x8 + x9 + x10,0,x4 + x8 + x14,x4 + x7 + x9 + x10 + x14,x4 + x8 + x14,0,x7 + x8 + x9 + x10,0,x3 + x8 + x9 + x10 + x13,x3 + x7 + x13,x3 + x7 + x13,0,x7 + x8 + x9 + x10,0,0,0,0,x3 + x4 + x9 + x10 + x13 + x14,x4 + x8 + x14,0,x3 + x8 + x9 + x10 + x13,x3 + x7 + x13,0,x4 + x7 + x9 + x10 + x14,0,0,0,x7 + x8 + x9 + x10,0,x7 + x8 + x9 + x10,x2 + x6 + x10 + x12 + x14,x2 + x6 + x10 + x12 + x14,x2 + x6 + x7 + x8 + x9 + x12 + x14,0,x7 + x8 + x9 + x10,0,0,0,0,0,0,0,x4 + x8 + x14,x4 + x7 + x9 + x10 + x14,x4 + x8 + x14,0,0,x4 + x8 + x14,x2 + x4 + x6 + x8 + x10 + x12,x2 + x6 + x10 + x12 + x14,0,x4 + x7 + x9 + x10 + x14,x4 + x8 + x14,0,x4 + x8 + x14,x2 + x4 + x6 + x8 + x10 + x12,0,0,0,x7 + x8 + x9 + x10,0,0,0,0,0,0,x3 + x8 + x9 + x10 + x13,x3 + x7 + x13,x3 + x7 + x13,0,x7 + x8 + x9 + x10,x2 + x6 + x10 + x12 + x14,x2 + x3 + x6 + x8 + x9 + x12 + x13 + x14,0,x3 + x8 + x9 + x10 + x13,0,x3 + x7 + x13,x3 + x7 + x13,0,x3 + x7 + x13,0,x2 + x6 + x7 + x8 + x9 + x12 + x14,0,0,x7 + x8 + x9 + x10,0,0,0,0,0,0,0,0,0,0,0,0,0,x4 + x8 + x14,0,0,x4 + x7 + x9 + x10 + x14,0,0,0,0,x3 + x4 + x9 + x10 + x13 + x14,0,x4 + x8 + x14,x2 + x4 + x6 + x8 + x10 + x12,0,0,0,x3 + x8 + x9 + x10 + x13,0,x3 + x7 + x13,0,0,0,x4 + x7 + x9 + x10 + x14,0,0,0,0,0,x7 + x8 + x9 + x10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x7 + x8 + x9 + x10,0,x4 + x8 + x14,x4 + x7 + x9 + x10 + x14,x4 + x8 + x14,0,x7 + x8 + x9 + x10,0,x3 + x8 + x9 + x10 + x13,x3 + x7 + x13,x3 + x7 + x13,0,x7 + x8 + x9 + x10,0,0,0,0,x3 + x4 + x9 + x10 + x13 + x14,x4 + x8 + x14,0,x3 + x8 + x9 + x10 + x13,x3 + x7 + x13,0,x4 + x7 + x9 + x10 + x14,0,0,0,x7 + x8 + x9 + x10,x7 + x8 + x9 + x10,0,x2 + x5 + x9 + x12 + x13,x2 + x5 + x7 + x8 + x10 + x12 + x13,x2 + x5 + x9 + x12 + x13,0,x7 + x8 + x9 + x10,0,x4 + x8 + x14,x4 + x7 + x9 + x10 + x14,x4 + x8 + x14,0,0,x7 + x8 + x9 + x10,0,0,0,0,0,x4 + x8 + x14,x2 + x5 + x9 + x12 + x13,x2 + x4 + x5 + x7 + x10 + x12 + x13 + x14,0,x4 + x7 + x9 + x10 + x14,x4 + x8 + x14,0,x4 + x8 + x14,x2 + x5 + x7 + x8 + x10 + x12 + x13,0,0,0,x7 + x8 + x9 + x10,0,x3 + x8 + x9 + x10 + x13,x3 + x7 + x13,x3 + x7 + x13,0,0,0,0,0,0,0,x2 + x3 + x5 + x8 + x10 + x12,x2 + x5 + x9 + x12 + x13,0,x3 + x8 + x9 + x10 + x13,0,x3 + x7 + x13,x3 + x7 + x13,0,x3 + x7 + x13,0,x2 + x3 + x5 + x7 + x9 + x12,0,0,x7 + x8 + x9 + x10,0,0,0,0,0,x3 + x8 + x9 + x10 + x13,x3 + x7 + x13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x3 + x4 + x9 + x10 + x13 + x14,0,x4 + x8 + x14,x2 + x3 + x5 + x8 + x10 + x12,0,0,0,x3 + x8 + x9 + x10 + x13,0,x3 + x7 + x13,0,0,0,x4 + x7 + x9 + x10 + x14,0,0,0,0,0,x7 + x8 + x9 + x10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x5 + x6 + x9 + x10 + x13 + x14,x4 + x8 + x14,0,x5 + x6 + x9 + x10 + x13 + x14,x4 + x8 + x14,0,x4 + x5 + x6 + x8 + x9 + x10 + x13,x3 + x8 + x9 + x10 + x13,0,x5 + x6 + x9 + x10 + x13 + x14,x3 + x5 + x6 + x8 + x14,0,x3 + x5 + x6 + x8 + x14,0,x3 + x4 + x9 + x10 + x13 + x14,x4 + x8 + x14,0,0,0,0,0,x3 + x4 + x5 + x6,0,x3 + x4 + x5 + x6,0,0,0,x3 + x4 + x5 + x6,x2 + x6 + x10 + x12 + x14,x2 + x5 + x9 + x12 + x13,0,x2 + x6 + x10 + x12 + x14,x2 + x5 + x9 + x12 + x13,0,x5 + x6 + x9 + x10 + x13 + x14,x4 + x8 + x14,0,x2 + x6 + x10 + x12 + x14,x4 + x8 + x14,0,x4 + x8 + x14,x2 + x4 + x6 + x8 + x10 + x12,0,x2 + x5 + x9 + x12 + x13,x4 + x8 + x14,0,0,0,0,x2 + x6 + x10 + x12 + x14,0,x5 + x6 + x9 + x10 + x13 + x14,x4 + x8 + x14,0,x4 + x8 + x14,x2 + x4 + x6 + x8 + x10 + x12,0,0,0,x4 + x5 + x6 + x8 + x9 + x10 + x13,x3 + x8 + x9 + x10 + x13,0,x2 + x6 + x10 + x12 + x14,x2 + x3 + x6 + x8 + x9 + x12 + x13 + x14,0,x3 + x8 + x9 + x10 + x13,0,x2 + x5 + x9 + x12 + x13,x2 + x3 + x5 + x8 + x10 + x12,0,x2 + x3 + x5 + x8 + x10 + x12,0,0,0,0,0,x5 + x6 + x9 + x10 + x13 + x14,x3 + x5 + x6 + x8 + x14,0,x3 + x5 + x6 + x8 + x14,0,x3 + x5 + x6 + x8 + x14,0,0,x3 + x5 + x6 + x8 + x14,0,x3 + x4 + x9 + x10 + x13 + x14,x4 + x8 + x14,0,0,0,x2 + x3 + x4 + x6 + x9 + x12 + x13,0,x3 + x4 + x9 + x10 + x13 + x14,0,x4 + x8 + x14,0,0,0,0,0,x2 + x3 + x4 + x5 + x10 + x12 + x14,0,0,0,0,0,0,0,0,0,0,0,0,0,x3 + x4 + x5 + x6,0,0,0,x3 + x4 + x5 + x6,0,0,0,0,0,x3 + x4 + x5 + x6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x5 + x6 + x9 + x10 + x13 + x14,x4 + x7 + x9 + x10 + x14,x5 + x6 + x9 + x10 + x13 + x14,0,x4 + x5 + x6 + x7 + x13,0,x4 + x5 + x6 + x7 + x13,x3 + x7 + x13,x5 + x6 + x9 + x10 + x13 + x14,0,x3 + x7 + x13,0,x3 + x5 + x6 + x7 + x9 + x10 + x14,x3 + x4 + x9 + x10 + x13 + x14,0,x3 + x7 + x13,0,0,x3 + x4 + x5 + x6,0,x3 + x4 + x5 + x6,0,0,0,0,0,0,x3 + x4 + x5 + x6,x2 + x6 + x10 + x12 + x14,x2 + x5 + x9 + x12 + x13,0,x2 + x6 + x10 + x12 + x14,x2 + x5 + x9 + x12 + x13,0,x5 + x6 + x9 + x10 + x13 + x14,x4 + x7 + x9 + x10 + x14,x2 + x6 + x10 + x12 + x14,0,x2 + x4 + x6 + x7 + x9 + x12,0,x4 + x7 + x9 + x10 + x14,x2 + x4 + x6 + x7 + x9 + x12,x2 + x5 + x9 + x12 + x13,0,x2 + x4 + x5 + x7 + x10 + x12 + x13 + x14,0,0,x5 + x6 + x9 + x10 + x13 + x14,x2 + x5 + x9 + x12 + x13,0,0,0,x4 + x5 + x6 + x7 + x13,0,x4 + x5 + x6 + x7 + x13,x4 + x5 + x6 + x7 + x13,0,0,0,x4 + x5 + x6 + x7 + x13,x3 + x7 + x13,x2 + x6 + x10 + x12 + x14,0,x3 + x7 + x13,0,x3 + x7 + x13,x2 + x5 + x9 + x12 + x13,0,x3 + x7 + x13,0,x2 + x3 + x5 + x7 + x9 + x12,x2 + x6 + x10 + x12 + x14,x2 + x5 + x9 + x12 + x13,0,x5 + x6 + x9 + x10 + x13 + x14,0,0,x3 + x7 + x13,0,x3 + x7 + x13,0,x2 + x3 + x5 + x7 + x9 + x12,0,0,x3 + x5 + x6 + x7 + x9 + x10 + x14,x3 + x4 + x9 + x10 + x13 + x14,0,x3 + x7 + x13,0,x3 + x4 + x9 + x10 + x13 + x14,x2 + x3 + x4 + x6 + x9 + x12 + x13,0,0,0,0,x3 + x7 + x13,0,0,x2 + x3 + x4 + x5 + x10 + x12 + x14,0,0,0,0,0,0,0,0,0,x3 + x4 + x5 + x6,x3 + x4 + x5 + x6,0,0,0,x3 + x4 + x5 + x6,0,0,0,0,0,0,0,0,0,0,0,x3 + x4 + x5 + x6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x5 + x6 + x7 + x8 + x13 + x14,x4 + x8 + x14,x4 + x8 + x14,x4 + x5 + x6 + x7 + x13,0,0,x4 + x5 + x6 + x7 + x13,x3 + x7 + x13,x3 + x5 + x6 + x8 + x14,x3 + x7 + x13,0,0,x3 + x5 + x6 + x8 + x14,x4 + x8 + x14,x3 + x7 + x13,0,0,x3 + x4 + x5 + x6,0,0,x3 + x4 + x5 + x6,0,0,x3 + x4 + x5 + x6,0,0,0,x3 + x4 + x5 + x6,x2 + x6 + x10 + x12 + x14,x2 + x5 + x7 + x8 + x10 + x12 + x13,x2 + x6 + x10 + x12 + x14,0,x5 + x6 + x7 + x8 + x13 + x14,0,x5 + x6 + x7 + x8 + x13 + x14,x4 + x8 + x14,0,x2 + x6 + x10 + x12 + x14,x4 + x8 + x14,0,x4 + x8 + x14,x2 + x4 + x6 + x8 + x10 + x12,x4 + x8 + x14,x2 + x4 + x5 + x7 + x10 + x12 + x13 + x14,0,0,0,x4 + x8 + x14,x2 + x4 + x6 + x8 + x10 + x12,0,0,x4 + x5 + x6 + x7 + x13,0,0,0,0,0,0,0,x4 + x5 + x6 + x7 + x13,x3 + x7 + x13,x2 + x6 + x10 + x12 + x14,0,x3 + x7 + x13,0,x3 + x7 + x13,x2 + x3 + x5 + x8 + x10 + x12,x3 + x7 + x13,0,0,x2 + x3 + x5 + x8 + x10 + x12,0,x3 + x5 + x6 + x8 + x14,0,x3 + x5 + x6 + x8 + x14,0,x3 + x7 + x13,0,0,0,0,x3 + x5 + x6 + x8 + x14,0,0,x3 + x5 + x6 + x8 + x14,x4 + x8 + x14,x3 + x7 + x13,0,0,x4 + x8 + x14,x2 + x4 + x6 + x8 + x10 + x12,x3 + x7 + x13,0,x3 + x7 + x13,0,0,0,0,0,0,0,x2 + x3 + x4 + x5 + x10 + x12 + x14,0,0,0,0,x3 + x4 + x5 + x6,0,0,0,0,0,0,x3 + x4 + x5 + x6,0,0,0,0,0,x3 + x4 + x5 + x6,0,0,0,0,0,x3 + x4 + x5 + x6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x5 + x6 + x7 + x8 + x13 + x14,x4 + x8 + x14,x4 + x8 + x14,x4 + x5 + x6 + x7 + x13,0,0,x4 + x5 + x6 + x7 + x13,x3 + x7 + x13,x3 + x5 + x6 + x8 + x14,x3 + x7 + x13,0,0,x3 + x5 + x6 + x8 + x14,x4 + x8 + x14,x3 + x7 + x13,0,0,x3 + x4 + x5 + x6,0,0,x3 + x4 + x5 + x6,0,0,x3 + x4 + x5 + x6,0,0,0,x3 + x4 + x5 + x6,x2 + x6 + x7 + x8 + x9 + x12 + x14,x2 + x5 + x9 + x12 + x13,x2 + x5 + x9 + x12 + x13,x5 + x6 + x7 + x8 + x13 + x14,0,0,x5 + x6 + x7 + x8 + x13 + x14,x4 + x8 + x14,x4 + x8 + x14,x2 + x4 + x6 + x7 + x9 + x12,0,0,x4 + x8 + x14,x2 + x4 + x6 + x7 + x9 + x12,0,x2 + x5 + x9 + x12 + x13,x4 + x8 + x14,0,0,x4 + x8 + x14,x2 + x5 + x9 + x12 + x13,x4 + x5 + x6 + x7 + x13,0,x4 + x5 + x6 + x7 + x13,0,0,0,x4 + x5 + x6 + x7 + x13,0,0,0,x4 + x5 + x6 + x7 + x13,x3 + x7 + x13,x2 + x3 + x6 + x8 + x9 + x12 + x13 + x14,x3 + x7 + x13,0,0,x3 + x7 + x13,x2 + x5 + x9 + x12 + x13,0,x3 + x7 + x13,0,x2 + x3 + x5 + x7 + x9 + x12,x3 + x5 + x6 + x8 + x14,0,0,x3 + x5 + x6 + x8 + x14,0,x3 + x7 + x13,0,0,0,0,0,0,0,x3 + x5 + x6 + x8 + x14,x4 + x8 + x14,x3 + x7 + x13,0,0,x4 + x8 + x14,x2 + x3 + x4 + x6 + x9 + x12 + x13,0,0,x3 + x7 + x13,0,0,0,0,x4 + x8 + x14,0,0,x2 + x3 + x5 + x7 + x9 + x12,0,0,0,0,x3 + x4 + x5 + x6,0,0,x3 + x4 + x5 + x6,0,0,0,x3 + x4 + x5 + x6,0,0,0,0,0,x3 + x4 + x5 + x6,0,0,0,0,0,x3 + x4 + x5 + x6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x7 + x8 + x9 + x10,0,x4 + x8 + x14,x4 + x7 + x9 + x10 + x14,x4 + x8 + x14,0,x7 + x8 + x9 + x10,x7 + x8 + x9 + x10,x3 + x5 + x6 + x8 + x14,x3 + x5 + x6 + x7 + x9 + x10 + x14,x3 + x5 + x6 + x8 + x14,0,0,x4 + x8 + x14,x4 + x7 + x9 + x10 + x14,x4 + x8 + x14,0,x3 + x4 + x5 + x6,0,0,x3 + x4 + x5 + x6,x3 + x4 + x5 + x6,0,0,0,0,0,0,0,x7 + x8 + x9 + x10,x2 + x6 + x10 + x12 + x14,x2 + x6 + x10 + x12 + x14,x2 + x6 + x7 + x8 + x9 + x12 + x14,0,x7 + x8 + x9 + x10,0,0,0,0,0,0,0,x4 + x8 + x14,x4 + x7 + x9 + x10 + x14,x4 + x8 + x14,0,0,x4 + x8 + x14,x2 + x4 + x6 + x8 + x10 + x12,x2 + x6 + x10 + x12 + x14,0,x4 + x7 + x9 + x10 + x14,x4 + x8 + x14,0,x4 + x8 + x14,x2 + x4 + x6 + x8 + x10 + x12,0,0,0,x7 + x8 + x9 + x10,x7 + x8 + x9 + x10,x2 + x6 + x10 + x12 + x14,x2 + x6 + x10 + x12 + x14,x2 + x6 + x7 + x8 + x9 + x12 + x14,0,x7 + x8 + x9 + x10,x2 + x3 + x5 + x8 + x10 + x12,x2 + x3 + x5 + x7 + x9 + x12,x2 + x3 + x5 + x8 + x10 + x12,0,0,0,x3 + x5 + x6 + x8 + x14,0,x3 + x5 + x6 + x8 + x14,0,x3 + x5 + x6 + x7 + x9 + x10 + x14,x3 + x5 + x6 + x8 + x14,0,x3 + x5 + x6 + x8 + x14,0,0,0,0,0,x4 + x8 + x14,x4 + x7 + x9 + x10 + x14,x4 + x8 + x14,0,x4 + x8 + x14,x2 + x4 + x6 + x8 + x10 + x12,x2 + x4 + x6 + x7 + x9 + x12,0,x4 + x7 + x9 + x10 + x14,0,x4 + x8 + x14,0,0,0,0,0,0,0,0,0,0,x3 + x4 + x5 + x6,0,0,0,0,0,0,x3 + x4 + x5 + x6,0,x3 + x4 + x5 + x6,0,0,0,0,0,0,0,0,0,0
